ID,Posting,Salary,Field,City
547,"$95,000 - $105,000 a year",90K,Salary_shown,Toronto
547,Easily apply to this job,90K,Easily apply,Toronto
547,Ensure all processes preserve data integrity by managing the alignment of data availability and integration processes.,90K,Description1,Toronto
547,30,90K,Days ago,Toronto
548,Data Scientist/Machine Learning Engineer,90K,Position,Toronto
548,Staffinity Inc. 4.5 ,90K,Company,Toronto
548,"Toronto, ON",90K,Location,Toronto
548,"$80,000 - $120,000 a year",90K,Salary_shown,Toronto
548,Easily apply to this job,90K,Easily apply,Toronto
548,Evaluating state-of-the-art statistical modeling and Machine Learning approaches using historical data.,90K,Description1,Toronto
548,We offer competitive salaries and great bonuses and…,90K,Description2,Toronto
548,30,90K,Days ago,Toronto
549,"Senior Data Scientist, Enterprisenew",90K,Position,Toronto
549,Coursera 4.3 ,90K,Company,Toronto
549,"Toronto, ON - Remote",90K,Location,Toronto
549,Strong applied statistics and data visualization skills.,90K,Description1,Toronto
549,Experience working with Salesforce and/or Marketo data.,90K,Description2,Toronto
549,Check out life at Coursera on The Muse!,90K,Description3,Toronto
549,3,90K,Days ago,Toronto
550,Sr. Data Scientist,90K,Position,Toronto
550,Fusion Analytics,90K,Company,Toronto
550,"Toronto, ON",90K,Location,Toronto
550,Competitive top-tier data scientist level salary.,90K,Description1,Toronto
550,"3+ years of professional experience related to data science, modelling and analytics.",90K,Description2,Toronto
550,30,90K,Days ago,Toronto
551,Data Scientist,90K,Position,Toronto
551,Beauty Matching Engine,90K,Company,Toronto
551,"Toronto, ON - Remote",90K,Location,Toronto
551,"$64,136 - $140,055 a year",90K,Salary_shown,Toronto
551,Easily apply to this job,90K,Easily apply,Toronto
551,This is a 3-6 month full-time data scientist contract position with potential to become permanent position based on the performance.,90K,Description1,Toronto
551,30,90K,Days ago,Toronto
552,"Senior Data Scientist, Machine Learning TORONTO, ONSOFTWARE",90K,Position,Toronto
552,Tonal,90K,Company,Toronto
552,"Toronto, ON",90K,Location,Toronto
552,Provide expert input on architecture of Tonal's learning systems.,90K,Description1,Toronto
552,Architect and build our machine learning and computer vision solutions.,90K,Description2,Toronto
552,12,90K,Days ago,Toronto
553,Senior Data Scientistnew,90K,Position,Toronto
553,Accenture 4.0 ,90K,Company,Toronto
553,"Toronto, ON",90K,Location,Toronto
553,"A blend of data science capability, industry and consulting expertise.",90K,Description1,Toronto
553,And you are all about helping clients scale data into value.,90K,Description2,Toronto
553,1,90K,Days ago,Toronto
554,Senior Data Scientistnew,90K,Position,Toronto
554,Myplanet 4.6 ,90K,Company,Toronto
554,"Toronto, ON",90K,Location,Toronto
554,Easily apply to this job,90K,Easily apply,Toronto
554,Ensure validity of data driven predictions.,90K,Description1,Toronto
554,Define approaches to augment available data through synthesis and/or 3rd party sources.,90K,Description2,Toronto
554,5,90K,Days ago,Toronto
555,Head of Data Science,90K,Position,Toronto
555,FutureFit AI,90K,Company,Toronto
555,"Toronto, ON - Remote",90K,Location,Toronto
555,"$100,000 - $120,000 a year",90K,Salary_shown,Toronto
555,Easily apply to this job,90K,Easily apply,Toronto
555,"Experienced with the full data stack - data analysis, data engineering, data science, and data infrastructure.",90K,Description1,Toronto
555,Automate the data update and monitoring process.,90K,Description2,Toronto
555,16,90K,Days ago,Toronto
556,Technology Masters Graduate Program - Data Science & Analyti...new,90K,Position,Toronto
556,Rogers Communications 3.8 ,90K,Company,Toronto
556,"Brampton, ON",90K,Location,Toronto
556,Lead the development of data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative…,90K,Description1,Toronto
556,4,90K,Days ago,Toronto
557,Data Scientistnew,90K,Position,Toronto
557,Overbond 3.3 ,90K,Company,Toronto
557,"Toronto, ON",90K,Location,Toronto
557,Lead data science initiatives to recommend actionable business insights using big data analytics and machine learning techniques.,90K,Description1,Toronto
557,7,90K,Days ago,Toronto
558,Researcher - Quantum Machine Learning,90K,Position,Toronto
558,Xanadu Quantum Technologies Inc.,90K,Company,Toronto
558,"Toronto, ON",90K,Location,Toronto
558,Easily apply to this job,90K,Easily apply,Toronto
558,"You will conceive, undertake, and supervise projects which have an outsized impact, helping to establish the fundamentals of an emerging new field.",90K,Description1,Toronto
558,15,90K,Days ago,Toronto
559,"Manager, Machine Learning, THnew",90K,Position,Toronto
559,Restaurant Brands International 3.2 ,90K,Company,Toronto
559,"Toronto, ON",90K,Location,Toronto
559,Easily apply to this job,90K,Easily apply,Toronto
559,"Experience with manipulating big data sets via SQL able to process, filter and present large quantities of data.",90K,Description1,Toronto
559,Experience with Loyalty Programs an asset.,90K,Description2,Toronto
559,3,90K,Days ago,Toronto
560,Data Scientist,90K,Position,Toronto
560,Mueller Water Products 3.0 ,90K,Company,Toronto
560,"Toronto, ON",90K,Location,Toronto
560,3-4 years’ experience working in a data scientist or similarly inclined role.,90K,Description1,Toronto
560,Collaborate with R&D team to answer research questions using data and develop new…,90K,Description2,Toronto
560,12,90K,Days ago,Toronto
561,Data Scientist,90K,Position,Toronto
561,Koho,90K,Company,Toronto
561,"Toronto, ON",90K,Location,Toronto
561,3+ years of experience working with data and engineering teams.,90K,Description1,Toronto
561,Coordinating and maintaining communication with business stakeholders on data science-related…,90K,Description2,Toronto
561,28,90K,Days ago,Toronto
562,Technology New Grad Leadership Development Program - Data Sc...new,90K,Position,Toronto
562,Rogers Communications 3.8 ,90K,Company,Toronto
562,"Brampton, ON",90K,Location,Toronto
562,Work with data and analytics experts to strive for greater functionality in our data systems.,90K,Description1,Toronto
562,Participate in stakeholders’ meetings to assist with data-related…,90K,Description2,Toronto
562,4,90K,Days ago,Toronto
563,Data Scientist - 79978,90K,Position,Toronto
563,"Advanced Micro Devices, Inc. 3.8 ",90K,Company,Toronto
563,"Markham, ON",90K,Location,Toronto
563,Easily apply to this job,90K,Easily apply,Toronto
563,"Mine and analyze data from multiple data sources, assess the effectiveness and accuracy of new data sources and data gathering techniques.",90K,Description1,Toronto
563,23,90K,Days ago,Toronto
564,Principal Data Scientist,90K,Position,Toronto
564,Vanguard 3.8 ,90K,Company,Toronto
564,"Toronto, ON",90K,Location,Toronto
564,Mentors and develops junior data scientists and analysts.,90K,Description1,Toronto
564,"Identifies and diagnoses data inconsistencies and errors, documents data assumptions, and forages to…",90K,Description2,Toronto
564,30,90K,Days ago,Toronto
565,Senior Marketing Data Analyst,90K,Position,Toronto
565,HCMine IT Services LLP,90K,Company,Toronto
565,"Toronto, ON - Remote",90K,Location,Toronto
565,"$120,000 - $160,000 a year",90K,Salary_shown,Toronto
565,Easily apply to this job,90K,Easily apply,Toronto
565,Highly skilled in data visualization with a proven track record of reporting insights using DOMO or equivalent data visualization tools.,90K,Description1,Toronto
565,8,90K,Days ago,Toronto
566,Machine Learning Engineer,90K,Position,Toronto
566,nugget.ai,90K,Company,Toronto
566,"Toronto, ON",90K,Location,Toronto
566,Easily apply to this job,90K,Easily apply,Toronto
566,"Acquire, Clean, and Transform data using R and Python.",90K,Description1,Toronto
566,Evaluate state-of-the-art statistical modelling and Machine Learning approaches using large amounts of…,90K,Description2,Toronto
566,29,90K,Days ago,Toronto
567,Actuarial Data Scientist,90K,Position,Toronto
567,Gore Mutual Insurance Company 4.0 ,90K,Company,Toronto
567,"Toronto, ON",90K,Location,Toronto
567,Easily apply to this job,90K,Easily apply,Toronto
567,Experience in machine learning and data science techniques.,90K,Description1,Toronto
567,Minimum 5 years’ actuarial experience within the Property and Casualty and/or Life Insurance…,90K,Description2,Toronto
567,9,90K,Days ago,Toronto
568,Business Analyst/Data Analyst (Secret Clearance),90K,Position,Toronto
568,Mastech InfoTrellis,90K,Company,Toronto
568,"Toronto, ON - Temporarily remote",90K,Location,Toronto
568,$35 - $78 an hour,90K,Salary_shown,Toronto
568,Easily apply to this job,90K,Easily apply,Toronto
568,Provide direction to business teams to perform analytics on client data.,90K,Description1,Toronto
568,Lead the Services Team on customizations and enhancements to data analytics solutions…,90K,Description2,Toronto
568,30,90K,Days ago,Toronto
569,Data Science Senior Manager,90K,Position,Toronto
569,Citi 3.9 ,90K,Company,Toronto
569,"Mississauga, ON",90K,Location,Toronto
569,Manages a team of data scientists and data engineers.,90K,Description1,Toronto
569,6-10 years experience with defining and implementing data science programs.,90K,Description2,Toronto
569,23,90K,Days ago,Toronto
570,Post 1039: Machine Learning Engineer,90K,Position,Toronto
570,Crescendo 3.1 ,90K,Company,Toronto
570,"Toronto, ON - Temporarily remote",90K,Location,Toronto
570,Easily apply to this job,90K,Easily apply,Toronto
570,"We are looking for someone with strong background in statistics, modelling and algorithms (machine learning or other) and who has the ability to convey complex…",90K,Description1,Toronto
570,8,90K,Days ago,Toronto
571,Machine learning engineer - AWS sagemaker,90K,Position,Toronto
571,Peopleforce INC,90K,Company,Toronto
571,"Mississauga, ON",90K,Location,Toronto
571,$60 - $75 an hour,90K,Salary_shown,Toronto
571,Easily apply to this job,90K,Easily apply,Toronto
571,3 + years of experience as a data scientist on machine learning and data engineering projects.,90K,Description1,Toronto
571,Experience with working on projects with various elements of AWS…,90K,Description2,Toronto
571,11,90K,Days ago,Toronto
572,Senior Data Analyst,90K,Position,Toronto
572,BGIS 3.2 ,90K,Company,Toronto
572,"Greater Toronto Area, ON",90K,Location,Toronto
572,"Ensures business data and analysis requirements are met by properly applying data concepts, including data structures, collection and cleansing, and structured…",90K,Description1,Toronto
572,24,90K,Days ago,Toronto
573,"Senior Developer, Machine Learning",90K,Position,Toronto
573,BELL RESIDENTIAL SERVICES 3.8 ,90K,Company,Toronto
573,"Toronto, ON",90K,Location,Toronto
573,Can identify opportunities for machine learning in data and execute on complex analyses.,90K,Description1,Toronto
573,Is comfortable working in a constantly-evolving environment as we…,90K,Description2,Toronto
573,9,90K,Days ago,Toronto
574,Senior Data Scientist-Marketing Analytics,90K,Position,Toronto
574,Manulife 3.9 ,90K,Company,Toronto
574,"Toronto, ON",90K,Location,Toronto
574,Works on problems of diverse scope / complexity where analysis of situations or data requires an in-depth evaluation of a variety of factor s and oversees the…,90K,Description1,Toronto
574,30,90K,Days ago,Toronto
575,Senior ETL/Data Analystnew,90K,Position,Toronto
575,Citi 3.9 ,90K,Company,Toronto
575,"Mississauga, ON",90K,Location,Toronto
575,Extract data from heterogeneous data sources with multiple databases and transform into a harmonized data store under stringent business deadlines.,90K,Description1,Toronto
